delta_max,sigma_h_km,sigma_v_km,rho_scale,B_scale,duration_h,target_dv_ms,protected_dv_ms
2.527450545450452,146.89101335149394,44.17631512021526,1.005989395058503,0.9083523937470394,16.540354054761597,0.002872422778708722,1.1000737182800908e-13
6.031725574781107,314.8615979154265,25.38958381242645,0.9520292924431668,0.9868853639139553,20.721530392196577,0.0074982366483583324,4.624732066836686e-06
3.3648268672266246,383.913707275964,33.64439702720922,1.0974176500675568,1.0807372911579045,9.61621609843079,0.0020482126718009844,5.7277892048635245e-06
3.2907465789540247,138.19872544134387,27.731054919241004,0.8758182890057709,0.9796804457701362,6.846074183555547,0.001253686716240966,3.053056280164422e-15
3.996092198021098,261.98123521194634,21.599715100651714,0.8872340435134504,1.0790716913337723,15.045618546342581,0.0030663425937969687,2.4310130446878384e-07
5.075100084686124,259.12445216223966,19.66143917058484,1.0632367552455235,1.0488059564365801,21.74330230280686,0.00695838279068676,4.755384230248279e-07
3.2214751426221984,397.18089766611604,43.23092021048946,1.013505855953061,1.0734651953238954,22.00001197164363,0.0041643112414714075,1.428698171633555e-05
9.905931491717794,267.32849301619314,50.77676873706456,0.9169530715751772,1.0958076332470812,6.176900073741185,0.0031824412068705856,3.2867901531531715e-07
2.857505039842719,179.1031728712099,32.663811053804054,0.8716139438699384,0.9974258365722346,22.222050423927033,0.0034512393240694727,1.3682205880543927e-10
4.278032620475817,272.8097223559748,52.53844369220498,0.8922921352713403,1.0455413848716204,10.748134969617896,0.0024373890550209443,3.248232922331858e-07
2.482158014768517,123.54181420042676,26.214197513492643,0.9841960875073114,1.0352921279137803,12.923392748481076,0.0018981520416852507,1.1195444707313455e-17
5.391516240924965,256.00971585210675,25.29770807329496,1.0326105269671337,1.0828264317772476,23.455135332989816,0.007504475532079319,4.3404781357005974e-07
5.468771065187438,181.74583136102683,16.39766414422066,1.0239762835193582,1.0330789574242647,23.258335305024552,0.007840751435560558,4.69064078224195e-10
7.951987100738914,328.89930292862385,42.25241619381184,1.060034855292505,0.9070169390894854,5.50633243120315,0.0031733101209840456,2.8777966769398157e-06
3.182245765096688,214.88528771590728,49.31869366218283,1.0956083949742323,0.9791709481584575,21.488244391772657,0.004752487879679596,1.470620559855027e-08
8.874714999212063,211.0198905521495,35.15530077464608,1.1240649478592568,0.9567376224592132,17.866924575932703,0.011570012634186382,2.480666380240704e-08
7.998111872086441,200.13752161613428,35.61221908276808,0.8504933007233727,1.054137215664566,6.30763644442495,0.0025360656386655108,1.7233799820294678e-09
9.362588875624901,175.67421582643266,26.865119916537935,1.0307793588372178,0.9355925168506893,9.155451928435326,0.005861565957113903,1.3258133379731103e-10
2.2069440809532637,128.87422885278062,24.9381316609753,0.877823010265554,0.97475238254785,13.323577665785653,0.0016430237412081254,1.1042347308782586e-16
2.2037487613074127,145.38586225416282,44.55580548427484,0.8941777434389739,0.9824538524405659,7.038355152116534,0.0008760011691343322,2.1563274843311003e-14
3.8994628893966548,367.27567159071896,39.17686203033749,0.9080696529884658,1.0062759578021199,8.073522963666269,0.0017720532452300043,3.715929393308252e-06
4.886117505449206,158.4024266487608,20.664232311169197,0.9093072434791963,0.9966707738146161,9.484875560795512,0.0026344393920503784,1.962602144407709e-12
6.933759282345594,131.4734104163617,34.74763820920617,0.8630098137079975,1.0725888767369098,14.420478739643343,0.005008252603078368,9.871972489078083e-16
9.504826782413415,286.36270162003296,39.20163790482894,1.0785048888105475,1.0133512430370228,20.710630831929475,0.013030544855683675,3.063094416763126e-06
5.6228563175428485,389.84777358128815,43.41366608228605,1.1440756200176376,0.9129842111611867,14.948083295514248,0.006534346357355133,2.008234661507341e-05
4.189539416206735,194.06994575488824,47.382844331834214,0.9145571990959067,1.0229258439988964,11.692565117585524,0.0027187249233908877,8.950862938653087e-10
2.36502854300595,208.79266593525568,25.224093949746518,1.029921063756505,0.9964369752176709,20.966792760651465,0.0031830251557775466,5.473739050979721e-09
8.295224109421135,194.8112044326134,16.055494955557243,1.0343166084677868,1.053854455011769,22.984875472546634,0.011622212381853073,4.193268708913235e-09
9.415054920240472,186.28021935945645,59.021655348222566,0.8568864732057399,0.9780033553910856,15.373477058063973,0.007878688681197126,9.191735010483693e-10
4.980021947812041,256.65338577028433,56.63610985279508,0.9666776791724094,0.9148092154449137,19.703434875018793,0.006434835501192976,3.8580464460374596e-07
8.507350848898295,263.22289615949916,54.50512095402894,1.1268161203275429,1.0740037788707175,9.496946926930557,0.005282041450450846,4.4566460359273963e-07
2.0667916987803325,239.88742482735853,34.46406764539937,1.062584411926297,0.9847422095477589,14.359243631667788,0.001993998778821714,4.369926773133514e-08
3.818396053116947,265.7802200167645,36.08722787253643,1.0813686606075148,0.9638727690608093,17.937909850389055,0.004770388452037194,4.570159595813072e-07
7.339014562732866,136.08606933719958,22.97659188258933,0.9058050023376706,0.9812240995483746,21.09322526271172,0.008871188356161809,1.0231149101105846e-14
2.556680539980002,178.0049789455178,42.149434320021754,1.0074988201516175,1.08906053112803,5.509459199361185,0.0008080250883402589,2.6870535504397207e-11
3.346211446950588,242.39559174486192,22.918616040758664,0.869046214133895,0.985037860579659,22.61729858994482,0.004145327353720686,1.0707132475428914e-07
8.336331565362208,205.96074759303895,42.868321839515886,1.0543765553196536,1.0460889765104653,6.321161746976799,0.0033099692967890463,4.2532373998379864e-09
6.734610682157439,186.8886468078599,50.52407587047238,1.034553287785808,1.009598457117557,14.355818563607732,0.006169085466678351,7.830866597350675e-10
9.29288440098279,298.1541924967911,47.24223453660288,0.9763067480947671,0.9795793640328351,20.93387438017422,0.012044168245656841,4.3657655766754015e-06
4.056104375747355,271.80153172199726,33.063089461249206,1.1208309928221936,1.0262505548917344,4.8084844946739995,0.0013293915194199496,1.690147104675959e-07
9.275603951477352,175.15299184459997,35.11134281316774,1.065567853897567,1.033995380766509,15.703652433854048,0.009345842527280622,1.9319378496131066e-10
9.231572126318483,219.69340700452608,53.60432493608048,1.0329983581467481,1.0601000513664856,13.84998428475725,0.0077410363031123345,3.679225935862687e-08
8.68581436652077,327.12982531743984,15.039682589083082,1.0156310292570905,1.0548695549084686,18.278539530147654,0.009488128249453396,8.219011564418826e-06
4.5323273631667345,368.25284319337175,24.80241431677442,0.9712293539430766,0.90555333676293,9.856392935712302,0.0029832577560066614,6.367318374055791e-06
3.0961147117835344,324.3635445632695,43.942674652845696,1.1344321916894984,1.030187978686467,5.3204985057397405,0.0011292553281420253,9.084568919503943e-07
9.804846143362177,165.2908929361358,16.404922021774425,0.916071989200351,0.9698142438876228,19.711287763860586,0.011330013587027184,3.7473022190762526e-11
7.881707477007758,374.2701750027388,23.4295626260704,1.0397802758209342,0.925901865159693,4.676770410556591,0.0025757728052414374,6.127458007603937e-06
6.1606625548299885,195.55202047581741,33.45055931683632,0.9047079120005118,1.0963170797881543,22.586014717666917,0.007129702807086644,2.8200072812858654e-09
8.126322852755976,189.74650709562744,53.39758469113805,1.0967094935238828,0.9021633362664615,9.451521453786976,0.005816105370514352,1.092515682199077e-09
9.693406612309083,185.17566556931735,48.5703103066677,0.9682931882700736,1.0388093539158363,13.572967083942439,0.0076062248548341,7.582528697643163e-10
9.89710142630934,159.0172157971287,51.48633820863031,0.9954940679963141,0.9446361836840614,15.467890293526509,0.010030574163916756,8.618026705876406e-12
2.837934575895594,131.07058623104996,47.18823641547086,0.8616824844920374,1.074743211605731,14.778650896078485,0.0020878833397428233,3.5048000178414144e-16
2.201646810706494,219.8409248407919,45.01575190231141,0.8539862212316324,1.0700726203511057,19.467723842676254,0.002123719337018745,1.0221709699949731e-08
9.264848700363459,201.41280429183976,50.84565279965075,0.9423463527092875,1.0507586414547585,20.278391186722704,0.01048494080312877,8.234368501243925e-09
2.3861616199363054,245.64316893083884,49.53455967098504,0.8957718968295552,1.0432570578199472,16.665075149043382,0.0021184349787594058,6.719078948967227e-08
9.48411547888815,336.38731251130906,33.13342174223813,0.9324743344208427,0.9800894193953629,9.325350583132938,0.005234453586551686,5.723710653365113e-06
7.629648041007617,391.2817948893682,52.745632000552135,1.073923060249764,0.9429382642501236,22.378555096463415,0.012086220540212893,3.796386008547048e-05
5.365394900597226,147.54990388210007,33.37532858905409,1.1247918814061975,1.0825028448904852,23.54412171665844,0.008168307842917392,3.7702784832729836e-13
3.491330374455157,325.97720827060357,52.45276851760153,0.9706075128039227,0.9650455788561755,9.917482464710005,0.002167002558768492,1.821281559503523e-06
7.589479990165764,155.39843876756407,50.75848821948376,1.0316588669158384,0.9627354750903836,10.183872936362869,0.005138821910646249,1.8833853183764197e-12
6.108566650011872,315.5931551308279,35.54774369378127,0.9445301709650537,1.0181252688024505,9.095928625218068,0.003197090199320346,2.016544792822004e-06
4.8208222155495495,253.18273888864397,43.19467715008459,0.9395594090314399,1.0760155563302274,16.80327005491866,0.004391171209754178,2.1733165962732767e-07
7.011146752328701,368.2469648862591,26.237279221968194,1.122364304982379,0.9418858877720914,4.659270993910668,0.002421136709411805,5.171929559425635e-06
2.7871104283356747,250.86701288499276,39.38014469202227,1.0371439104394062,1.0714506373305939,18.96646517982078,0.0031848950315417376,1.379510051984149e-07
8.585326475071675,361.94835787132905,31.183082520994674,1.1112719172796397,1.0850393273695305,20.094954602320357,0.010985309296802978,2.0843908715415924e-05
2.3680620100489325,199.02165589761142,32.901575384637965,0.8644847843936871,1.032927889565746,14.854825964972306,0.0018271345352272412,1.0931399759030428e-09
4.768105374851578,336.65440615571674,55.350455519260706,1.0931422461100229,0.9765834204796022,7.674403078792643,0.002543936499917511,2.8008000849533633e-06
2.5275077335704728,321.401573439093,40.26849353965555,1.047127465984434,0.9628608686270466,11.970137354216746,0.0020398075785708998,1.5166057453221472e-06
8.709668844651386,371.07204473594993,50.90887211555617,1.0818296500808091,1.0392968450959366,13.23310667326933,0.00744902471107076,1.674515849742865e-05
6.824381627228748,159.11996910504138,36.75659586899122,1.0748496086529453,0.9103202021694272,15.465574205674915,0.007747786671729064,6.81361842169822e-12
4.997811065313978,144.42486281612037,27.06119292953874,1.1415518802255402,1.0841887788886087,10.424161004236595,0.0033995187941112176,6.274652936077483e-14
3.0163959640332063,221.3409975207158,19.216862057668358,1.0666652875497866,0.9413555430905355,4.292211957310789,0.0009055597414307744,4.958287677502661e-09
7.354142895205846,316.97723897058165,43.373570888189704,1.005566642381206,0.9768332361400349,11.044826902337789,0.005208560352572887,3.416940663155645e-06
9.431182602828613,110.25338554478382,41.01136509387266,0.8868388897787345,0.9876804799179968,19.001780698450123,0.010015190723178137,2.774212524429132e-20
4.006994200888089,183.4348014135416,43.05617103183204,0.9616182466152077,0.9067127249051353,4.8210964902107865,0.0012788777506747124,9.854661815797237e-11
8.963427875784195,247.85364158028435,20.977141147560037,1.1364081419229293,1.0351378171971335,6.890352801763621,0.004217581212924437,1.52746826233257e-07
7.094483359074883,395.8512558285198,38.94257523722375,0.9366065945199811,1.0816501382619284,14.1978678261646,0.00543167239828296,1.8273039734475356e-05
9.035585735302988,108.850971039006,48.49863100194334,0.9366556818474193,0.9176618007254843,15.574189256100166,0.008937095432361227,9.330854512676635e-21
7.7474977082016405,285.53628015526067,16.44121333448898,0.8794488947546169,0.9856408774262206,15.26744488531777,0.00655173826696712,1.4910743477189385e-06
4.995420036046518,125.89224602022578,15.993595787326239,1.0961950491600088,1.0181622216504946,11.576263311381684,0.003869201502445911,6.92556010725867e-17
2.7072233835968227,288.49702605677464,34.884341827870145,1.1146420521310578,0.9146994208364551,5.57881378451777,0.0011398577131490953,2.9094163540791146e-07
5.057980239745453,151.57115599458808,21.73059071912,1.0643119468230724,1.0321582126914401,15.327101092308391,0.0049643961312118125,6.898609968557361e-13
5.8163565596587725,234.94284924237581,19.19679141100268,0.9905818559369142,1.0708011471206473,22.954084164095452,0.007669518400604507,1.1989215272703942e-07
5.1026526159808085,236.89916697667127,35.545064705272495,1.100974867682343,1.0048108468198163,16.264617792333738,0.005649075807462205,1.0121656687135977e-07
3.5695146322556814,330.4284287865628,31.489751668999766,1.1420425304866355,0.9472674892050479,21.765152689943694,0.005826704802574158,5.498285781752518e-06
8.41364782464056,245.82264685784506,59.36989428569331,0.9692324528057892,1.0708451064461486,20.187254950450235,0.009562546580521594,3.0649086389454805e-07
8.203335676858863,129.5575875038667,50.140285183691425,0.8848297298810975,0.9312470211970414,9.00475254500966,0.00434965336116665,3.9127840941434603e-16
4.162671117230752,372.7412883069754,32.79122583721562,1.058319372050227,1.095173820385467,10.745780023723523,0.002684807077743414,6.220209413692712e-06
5.831792867290168,179.3227103107518,35.52408110942788,0.9620406083053477,0.9321276583953573,23.718575426299935,0.008880753976958693,3.645459820715224e-10
8.516518433245672,144.29849683132213,52.72378014047364,1.0601352817849503,1.020524315182367,8.25025211251538,0.004549252701805747,8.04630104073501e-14
7.03324412944224,235.7145555776511,37.00432664754541,1.1499315822511533,0.921604827084874,13.045390362341532,0.0071195000184642795,1.1745351876892396e-07
2.849564510957845,371.9601769811243,47.20318546756815,0.9336001833610862,1.0059447234506655,22.40884819049003,0.0036824568097203153,8.41127810071342e-06
3.847061460026384,275.47045735612846,27.915520570765995,1.1437442893300225,0.9261528684272108,23.98859378384396,0.00708086302510478,1.061263148370142e-06
9.950782781749425,189.83073926526572,47.17204177827103,0.9836388605107446,0.9193236760813196,19.889078592705722,0.013149741908189136,2.501236179849583e-09
8.356603683880497,115.61973731829033,58.02447781746546,1.1129243034225962,0.9101174871417619,15.130744980111949,0.00959232872319855,8.103772508736482e-19
8.878777744564111,205.18007412987396,18.740879283762716,1.006333604116187,1.0929594001235312,15.892963538498108,0.00808928028696969,9.568447017332228e-09
9.92658513049374,241.45727524353265,39.327018752805586,1.0392865095190373,1.0672240026721318,18.43000507755774,0.011067468259169086,2.6914548974899486e-07
8.635103439242059,314.50268006799945,27.111229521950143,0.9687931186080837,0.9296064777093971,23.058701572250246,0.012892751525596479,7.872425873333584e-06
5.6037399655098294,388.78401632193203,22.306642748865432,0.9191553895947769,0.9245203549027794,19.403552465014716,0.0067140909013957166,2.0286181241820382e-05
6.787674594635288,261.1864448568274,41.445493947351025,0.8918041614388967,1.0423299154277266,9.606831050241059,0.0034779428585223413,2.6452793542023097e-07
8.038404436909484,294.04542857895217,56.439046991106544,0.9531921380694006,0.9738200993220698,14.60971750717689,0.007147034177575198,2.240700462592282e-06
9.301729586511922,156.2191899466608,59.61750073165519,1.05618166366409,0.9976381007517463,12.195598743716587,0.0074538828275281235,3.333126565000358e-12
6.188856469354048,250.42297747223324,48.13346378295906,1.1005621865396664,1.0800934464931262,18.632052513246634,0.007308376860585181,3.086204959852904e-07
3.4994742662065956,251.79537458576758,31.09963975541508,0.9660348548647298,0.9262649384375758,17.188890881956883,0.00390434519258236,1.784324026260139e-07
3.3291701299888965,367.73821370740563,27.198687514859564,0.8997798419193922,1.0657833712536788,22.936049628181543,0.004002660861807764,8.4715156368347e-06
5.4674341146105565,204.16548329372586,16.65028248806916,0.9716217799160477,0.9937751210956807,14.723324662273342,0.004888923883986748,5.191835078471918e-09
2.7812802251665154,273.32724115275215,18.510748258481577,1.0537814280551296,0.9295899740507463,8.726131242545309,0.001705119051670854,2.3237604818406754e-07
9.955398160865762,112.52860494534612,35.68548901309903,1.1191764665660644,1.0840733563571499,9.250110304141591,0.005908235105430416,7.402376914177321e-20
7.0861502621757415,347.3855129884711,34.59312876049526,1.1380335597577398,0.9106015336809704,11.480080025600289,0.006324407709586819,8.892429560312622e-06
2.535822969644202,293.0363177858844,23.581656037944995,0.8642414475481821,0.918292719785765,15.001119604083335,0.0022207204132896315,6.714669189720986e-07
6.38513532240604,101.9093137225802,58.12998047433757,0.8889279614651375,0.9739650767207115,18.175845259400006,0.006572727430416958,2.986567940201437e-23
2.8984595969033737,100.5661913353928,39.05157202916146,0.9860891195948756,1.0133555594367685,5.362735364774448,0.0009407666004428493,1.3024461710802106e-24
5.447287172573335,389.61386967503654,33.52456711431125,1.0326565600618522,1.0633042433276867,16.646220671366965,0.005463803321796865,1.6733327522058655e-05
3.667393272802256,271.8438956238073,34.05091466561568,0.9665567692182568,0.9369512678620515,18.232092068056637,0.004280601022868823,5.459556828718146e-07
4.142059211912055,386.5418405506725,49.6390792234953,0.9966784688477882,0.9671122762685316,12.254361864503368,0.0032482598470776627,9.483106844873644e-06
5.645931477072313,375.90342311947956,42.33752677094189,1.0296487582014524,0.9251668948800569,6.96614631403928,0.002719333985412914,6.650393080160469e-06
3.782046164756035,349.6675715861738,39.84440629536401,0.9118623222853373,0.9619167268029737,8.843243543822659,0.0019639248757141238,2.9034336517419867e-06
6.68954173055332,311.3816319385044,27.45251051940148,1.0103465256425743,1.0572088545210354,12.477277605263671,0.0049639432529562325,2.7607765819134128e-06
5.440475767894416,163.77114259724488,23.834503146310247,0.8737068046764005,1.067732663217283,5.50538346411746,0.0015199183038453095,3.679067018406617e-12
8.209127608165979,281.5525804652587,20.724031322070697,0.8521545123206434,0.9360828108726387,12.324338453521076,0.005723190314415915,1.1101993709788823e-06
9.782380439751051,361.33758626063957,22.77377840983246,1.13605070687048,1.0264060179054888,15.959035308185317,0.010756039550963896,2.0153473130739694e-05
6.088124381215813,378.97199555215167,24.4333707962966,1.067214006003658,1.0912003829575878,18.725578198041124,0.006938444593110423,1.7888289405764235e-05
9.682471074916776,312.3222813662578,34.39124791660789,0.8656449684373152,1.0606686834002332,6.387311197834654,0.0031482658593256613,1.8006394375084726e-06
9.140861190327701,279.352804077188,49.40793701100284,0.9930007951637981,1.0835358807582371,16.650413442594804,0.008654400821448086,1.5331838429508102e-06
3.282623734720434,115.36620462237809,31.96468538047428,0.9408172123483816,0.947750681860688,9.47887186611982,0.0019244328676189305,1.3916101131254796e-19
2.7269367743690456,132.9709352189032,50.351311979141016,1.0915880377448752,0.9351329567387789,14.154854887356091,0.0028055772633611823,1.0007428736253543e-15
9.13453479600167,140.96891836072865,30.741813903156967,0.9836679661844264,1.0960670287250305,18.919289103375178,0.009654821271231653,5.977388327666359e-14
3.512308915995219,106.32794614985632,16.474417440922444,1.1002032380706521,1.0781428470549894,18.735378025920248,0.004178778584572089,6.819614494361528e-22
9.184480570733127,317.3289233493074,39.98755302660037,0.9208584950787236,0.9720892663615487,18.329326383372752,0.0099009517327255,6.564834917339537e-06
3.5994956908180216,133.28433756571025,26.32023999700642,1.1430472388864286,1.0998644564368512,20.93179476699859,0.004863771941258824,1.9622470114437622e-15
7.27288556562695,113.82603618541552,42.07106855665914,1.0719736857375695,1.0912481655431137,5.237601964008713,0.0023333662303223488,6.602247600272474e-20
5.251545176770251,175.0273993297027,52.98332281684704,0.9113930366043075,0.9987703124756938,11.55280728748044,0.0034412785438785536,6.967030563778343e-11
3.255189680787404,396.3962237935168,15.69606319984638,0.9136342762698885,1.0700381551411386,8.702578971138989,0.0014993840428732378,5.080253931528502e-06
9.525439910334715,198.42534809906618,59.78621490445921,0.8909912049940918,1.0097450970205792,23.03486801430156,0.012027622556025314,6.712580100362752e-09
2.3500158224209127,317.78617028661097,31.31193960797179,1.0290705418413417,1.047872067414389,18.069858059233958,0.0025877067257845214,1.738051664569286e-06
2.3106949029804245,122.08668577554405,52.85940071333768,0.922122248576725,0.9446987852883316,6.05819183313192,0.0008473112162870692,2.445838625716449e-18
8.521825144235002,321.0810168031487,57.945268981699286,0.9733572852743295,1.089587457158307,13.926921133783264,0.006591965552220028,4.85753839935605e-06
8.857413886305116,279.76726615425787,29.44416632779209,1.0577723620158166,0.9740669710657657,10.555437609195994,0.006294980927270304,1.1347447764842258e-06
7.580879154648752,169.02384489582732,43.99268770340584,1.0782862680253404,0.948596754730392,7.169471556482357,0.0038272294274999965,2.6350865501368512e-11
9.54081396056101,225.212573423278,25.776088289752686,1.0929301859566465,0.906033503643352,8.93447686761228,0.006370127327915209,4.79340208264595e-08
8.078016306143983,357.89658519494645,58.403196758632525,1.0638308343008112,0.9023173012640601,19.78045833132844,0.011693618370428621,2.0496351389990874e-05
3.433379985307335,383.6178331312658,40.21752902033417,1.1445668754748146,1.0936896265289724,7.378264709804735,0.0016411102710023472,4.571087750859013e-06
